   	CUSTOMER_CODE	COMPANY_CODE	BUSINESS_NO	OFFICER_NAME	OFFICER_NAME_ENG	CUSTOMER_NAME	CUSTOMER_NAME_ENG	NATION_CODE	ZIP_CODE	ADDRESS	ADDRESS_ENG	TEL_NO	FAX_NO	CO_CERTIFIED_EXPORTER_YN	CERTIFICATION_NO	REMARK	INTG_INTERFACE_TRANS_ID	TARGET_YN	EMAIL	SEND_RECEIVE_IDENTIFIER_CODE	DELETE_YN	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
64	101073	PLS100	105-81-79567	조주형		파이오락스주식회사	PIOLAX CO., LTD.	KR	22013	47, Harmony-ro 187beon-gil,Yeonsu-gu	47, Harmony-ro 187beon-gil,Yeonsu-gu	032-580-1332	032-571-8253	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
65	101085	PLS100	312-81-33140	캐스헤르만외1인		한국로버트보쉬(주)	ROBERT BOSCH KOREA MECHANICS AND EL	KR	34325	대전광역시 대덕구 신일동1685-2번지	1685-2, SHIN IL-DONG, DAE DEOK-GU	031-260-9910	031-260-9909	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
66	101089	PLS100	505-81-07526	오채용		상희금속(주)	SANG-HEE METAL CO., LTD.	KR	38205	경상북도 경주시 문구로 312-6	312-6, Mungu-ro,Gyeongju, Gyeongsangbuk-do, Korea	054-746-9090	054-746-2549	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
67	101090	PLS100	515-81-21637	이재수		(주)신호	SHIN-HO CO., LTD	KR	38552	경상북도 경산시 자인 공단로 88	88, Gongdan-ro, Jain,Gyoeongsan, Gyeongsangbuk-do, Korea.	053-857-3011	053-857-3014	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
68	101092	PLS100	610-20-76421	김학준		신영플라텍	DEL-SHIN YOUNG PLATECH	KR	68987	울산광역시 울주군 웅촌면 고연리 1033-26	415-3, GUOUN-RI, WOONGCHON-MYEONUL JU-GUN	052-227-5981	052-227-5982	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
69	101100	PLS100				DEL- STANT CORPORATION MEXICO	DEL- STANT CORPORATION MEXICO	MX	37888	SAN MIGUEL INDUSTRIAL PARK	SAN MIGUEL INDUSTRIAL PARK	7658253121		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
70	101105	PLS100	609-85-19958	이방원		(주)수아테크 부천지사	SURE TECH CO.,LTD	KR	421106	경기도 부천시 오정구부천로431번길 61(내동)	233, NAE-DONG, OJUNG-GU	032-682-8185	032-682-8187	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
71	101109	PLS100	229-81-05793	노희철		(주)티아이오토모티브	TI AUTOMOTIVE KOREA	KR	31093	충청남도 천안시 백석동 708	708 BAEKSEOK-DONG, CHEONAN-SI	041-560-2031	041-621-6719	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
72	101116	PLS100	603-81-03047	안영구,안정구		UNICK CO.,LTD	UNICK CO.,LTD	KR	50870	10-1, JUK GOK-LI, JIN YOUNG-YEUP	10-1, JUK GOK-LI, JIN YOUNG-YEUP	055-340-2126	055-345-2011	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
73	101119	PLS100	135-81-04164	김명준,김정우		우리산업(주)	WOORY INDUSTRIAL CO.,LTD	KR	17088	경기도 용인시 기흥구 지곡동 531	531, YEONG DEOK-DONG, GI HEUNG-GU	031-650-5600	031-683-53134	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
74	101121	PLS100	503-81-09756	서승구		(주)영진	YOUNGJIN CO.,LTD	KR	38899	경상북도 영친시 영천산단로 53 (채신동)	53, Yeongcheonsandan-ro,	053-581-6311	053-502439	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
75	101137	PLS100	134-86-06825	MARKUS JAC		ALFMEIER KOREA CO.,LTD	ALFMEIER KOREA CO.,LTD	KR	15588	1271-11 SA-DONG, SANGNOK-GU	1271-11 SA-DONG, SANGNOK-GU	031-500-4219	031-500-4218	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
76	101138	PLS100	214-81-24255			델파이코리아유한회사	DELPHI KOREA Ltd.	KR	16920	경기도 용인 기흥구 마북동 408-1	408-1, MABUK-RI, GI-HEUNG GU	031-899-5209	031-899-5339	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
77	101140	PLS100	514-81-06384	김동관 외1인		평화오일씰공업(주)	PYUNG HWA OIL SEAL IND.	KR	42982	대구광역시 달성군 논공읍 논공중앙로51길42	42, NongongJungang-ro 51gil,Nonggong-eup, Dalseong-gunDaegu, Korea	053-610-9314	053-615-0459	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
78	101141	PLS100	135-81-27963	KIM JUHAN		파카코리아 주식회사	PARKER KOREA LTD.	KR	18579	1-gil, 23, Jangan-gongdan,Jangan-myeon Hwaseong, Gyeonggi-do,Korea	1-gil, 23, Jangan-gongdan,Jangan-myeon Hwaseong, Gyeonggi-do,Korea	02-559-0442	02-556-8187	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
79	101149	PLS100	503-81-27905	이종덕		오성전장주식회사	OHSUNG ELECTRICS MACHINERY CO.,LTD	KR	42703	24, Seongseo-ro 75-gil, Dalseo-gu,	24, Seongseo-ro 75-gil, Dalseo-gu,	053-584-3161	053-584-5552	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
80	101150	PLS100	123-81-22214	박지훈		(주)리한	LEEHAN Corp	KR	18542	경기도 화성시 마도면 마도공단로1길 25	664, SSANGSONG-RI MADO-MYEON			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
81	101157	PLS100	361258310			ITW DELTAR FASTENERS	ITW DELTAR FASTENERS	US	54729	1700 FIRST AVENUE	1700 FIRST AVENUE	715-720-5510	715-720-3336	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
82	101159	PLS100	122-81-82975	조르지오지론디		우피휠터스코리아(유)	UFI FILTERS KOREA CO. LTD.	KR	10048	경기도 김포시 양촌읍 황금3로 42	42, Hwanggeum 3-ro, Yangchon-eup,	031-986-1341		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
83	101190	PLS100				Delphi Shanghai Dynamics Propulsion	Delphi Shanghai Dynamics Propulsion	CN	200131			1058081891	1067881364	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
84	411004	PLS100	126-86-52046	강명희		명성파인텍 주식회사	MYUNGSUNG FINE TECH CO., LTD.	KR	17031	27-7, Gokhyeon-ro 663beon-gil,Mohyeon-myeon,Cheoin-gu, Yongin-si, Gyeonggi-do	27-7, Gokhyeon-ro 663beon-gil,Mohyeon-myeon,Cheoin-gu, Yongin-si, Gyeonggi-do	317687123		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
85	411005	PLS100	116-81-20178	정한진		(주)팬코스	FANCOS CO.,LTD	KR	14501	경기도 부천시 오정구 삼정동364 부천테크노파크 10	BUCHEON TECHNO PARK 10, 364SAMJEONG-DONG, OJEONG-GUBUCHEON, GYEONGGI-DO,KOREA	322341177	322341199	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
86	411006	PLS100	503-81-57694	김주양		(주)유일랙시스	YUIL RACKSYS	KR	40145	경상북도 고령군 개진면신안리 22	SAN 22, SINAN-RI, GAEJIN-MYEONGORYEONG-GUNGYEONGSANGBUK-DO, KOREA	549564401	549564404	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
87	411007	PLS100	505-09-65670	박갑환		투베스	TOBETH	KR	38095	경상북도 경주시 용강동1339-11	1339-11, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547748566		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
88	411008	PLS100	506-13-47139	최창성		홍익CMT	HONGIK CMT	KR	37867	경상북도 포항시 남구 대송면 제내리 273-7	273-7, JENAE-RI, DAESONG-MYEONNAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542720175	542821597	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
89	411009	PLS100	513-81-69144	홍석봉		(주)그린팩	GREEN PACK Co.,Ltd	KR	39154	경상북도 구미시 해평면 강동로 1696	1696, GANGDONG-RO, HAEPYEONG-MYEONGUMI, GYEONGSANGBUK-DO, KOREA	544751380	544751384	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
90	411010	PLS100	615-81-88786	홍준석		(주)에이티에스	ATS CO.,LTD	KR	50928	경상남도 김해시 분성로442번길 2(삼정동)	2, BUNSEONG-RO 442BEON-GILGIMHAE, GYEONGSANGNAM-DO, KOREA	7075347743	519800866	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
91	411011	PLS100	610-40-03912	김기성		영우레탄	YOUNG URETHANE	KR	44439	울산광역시 중구 오산 1길 38(태화동)	141-10, SEONGAN-DONG, JUNG-GUULSAN, KOREA	529009392	522239881	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
92	411012	PLS100	314-82-02693	임용택		한국기계연구원	KOREA INSTUTUTE OF MACHINERY &	KR	34103	대전광역시 유성구 가정북로156(장동)	156, GAJEONGBUK-RO, YUSEONG-GUDAEJEON, KOREA	428687013	428687082	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
93	411013	PLS100				GOM INTERNATIONAL AG	GOM INTERNATIONAL AG	CH	8967	BREMGARTERSTRASSE 89	BREMGARTERSTRASSE 89	566310404	566310407	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
94	411014	PLS100	609-81-45837	알렉산더디터		하이닥코리아(주)	HIDAK KOREA CO.,LTD	KR	50850	경상남도 김해시 한림면김해대로916번길 154-25	154-25, GIMHAE-DAERO 916BEON-GILHALLIM-MYEONGIMHAE, GYEONGSANGNAM-DO, KOREA	547430676	547430679	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
95	411015	PLS100	119-81-98715	이남섭		이씨제어㈜	EC CONTROLL CO.,LTD	KR	8511	서울특별시 금천구 가산동 6060-21아이티미래타워	IT MIRAE TOWER, GASAN-DONGGEUMCHEON-GUSEOUL, KOREA	220275450	220275452	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
96	411016	PLS100	505-11-72403	이수형		은성종합상사	EUNSEONG SANGSA(Lee,Su-Young)	KR	38098	경상북도 경주시 소금강로 34 (용강동)	Sogeumgang-ro 34,Gyeongju, Gyeongsangbuk-do, Korea(Yonggang-dong)	547422989	547413077	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
97	411017	PLS100	506-31-74227	정일		경북안전시스템	GYEONGBUK SAFETY SYSTEMS	KR	37833	경상북도 포항시 남구 뱃머리길 30-20 (상도동)	30-20, Batmury-gil, Nam-guPohang, Gyeongsangbuk-do, Korea(Sangdo-dong)	542745082	542828478	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
98	411018	PLS100	123-81-65358	오광석		(주)한국계측기기연구센터	KOREA GYECHEUK RESEARCH CENTER	KR	14056	경기도 안양시 동안구 학의로 268,102(관양동,안양메가밸리)	799, GWANYANG 2-DONG, DONGAN-GUANYANG, GYEONGGI-DO, KOREA	314204461	314204460	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
99	411019	PLS100	505-09-50949	윤민희		아주환경방역공사	AJU ENVIRONMENTAL BANGYEOK GONGSA	KR	38104	경상북도 경주시 동천동755-17	400, Wonhwa-ro,GYEONGJU, GYEONGSANGBUK-DO, KOREA	547744297	547718675	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
100	411020	PLS100	505-13-25700	박천규		DEL_법무사박천규사무소	DEL_BEOPMUSA PARKCHEONGYU OFFICE	KR	38102	경상북도 경주시 동천동787-15	787-15, DONGCHEON-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	054-774-9927		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
101	411021	PLS100	515-82-06991	김정현		경일대학교 산학협력단	GYEONGIL UNIVERSITY INDUSTRY &	KR	38428	경상북도 경산시 하양읍가마실길 50	KYUNGIL UNIV., 50, GAMASIL-GIL, GYEGYEONGSAN, GYEONGSANGBUKDO, KOREA	538507358	538507357	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
102	411022	PLS100	503-23-61577	최만진		*DEL*에이에프에이(AFA)	*DEL* AFA	KR	0	대구광역시 달성군 다사읍 서재로33길 20-1	126, DALSEO-DAERO 91-GIL, DALSEO-GUDAEGU, KOREA	535833096	535928408	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
103	411023	PLS100				KATEC AUSTRALIA	KATEC AUSTRALIA	AU	5073	2A STRALIA AVENUE	2A STRALIA AVENUE	450883525	403120227	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
104	411024	PLS100	139-81-33486	김기덕		(주)영동에이스	YOUNGDONG ACE CO.,LTD	KR	22744	인천광역시 서구 원전로 59번길 18(경서동)	363-164, GYEONGSEO-DONG, SEO-GUINCHEON, KOREA	325680009	325680025	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
105	411025	PLS100	214-82-02786	강대임		(사)한국계량측정협회	KOREA ASSOCIATION OF STANDARDS &	KR	6710	서울특별시 서초구 반포대로 1길 47(서초동)	47, BANPO-DAERO 1-GIL, SEOCHO-GUSEOUL, KOREA	234891323		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
106	411026	PLS100				EATON AUTOMOTIVE CONTROLS CO.,LTD	EATON AUTOMOTIVE CONTROLS CO.,LTD	US	48108	4200 S,STATE RD	4200 S,STATE RD			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
107	411027	PLS100	505-81-31308	김형우		(주)정동물류	JUNGDONG LOGISTICS CO.,LTD	KR	38211	29, Yeonangaegok 1gil,Gyeongju, Gyeongsangbuk-do, Korea	29, Yeonangaegok 1gil,Gyeongju, Gyeongsangbuk-do, Korea	054-776-9630	054-776-9634	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
108	411028	PLS100	505-81-37845	최은호		(주)영진로지스틱	YOUNGJIN LOGISTICS CO.,LTD	KR	38202	경상북도 경주시 외동읍 영지로 324	324, Youngji-ro, Oedong-eupGyeongju, Gyeongsangbuk-do, Korea	054-741-2918	054-746-2919	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
109	101199	PLS100				SOUNDWICH, INC	SOUNDWICH, INC	US	44110	WAYSIDE ROAD	WAYSIDE ROAD	2164862666	2164865801	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
110	101205	PLS100				EATON CORPORATION	EATON CORPORATION	US	48076	26201 Northwestern Hwy	26201 Northwestern Hwy		12482267177	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
111	101212	PLS100				Haiyan rongwei electric.co.,ltd	Haiyan rongwei electric.co.,ltd	CN	314300	2 xinhua road	2 xinhua road	57386967058	57386129238	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
112	101214	PLS100	620-81-00856	최병석		삼기산업(주)	SAMKI INDUSTRIAL Co., Ltd	KR	44252	울산광역시 북구 효죽3길 22(효문동)	22, Hyojuk 3-gil, Buk-gu,	82-52-287-6011	82-52-287-6014	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
113	101215	PLS100				VICTORA INDUSTRIES PRIVATE LIMITED	VICTORA INDUSTRIES PRIVATE LIMITED	IN	121004	290 Plot No. 118 & 125 , Sector-25	290 Plot No. 118 & 125 , Sector-25	0129-4061875		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
114	101230	PLS100	399-06-69680			MULTITUDE TECHNOLOGIES	MULTITUDE TECHNOLOGIES	FR	53810	ZI DES MORANDIERESRUE JEAN-BAPTISTE DE LAMARCK	ZI DES MORANDIERESRUE JEAN-BAPTISTE DE LAMARCK	243592600		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
115	101243	PLS100				RADIANT INNOVATIVE MANUFACTURING	RADIANT INNOVATIVE MANUFACTURING	IN	263153	PLOT No 13A, SECTOR 2INTEGRATED INDUSTRIAL ESTATEPANT NAGAR	PLOT No 13A, SECTOR 2INTEGRATED INDUSTRIAL ESTATEPANT NAGAR	-6715		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
116	101264	PLS100	505-81-74739	박인규		(주)성호테크	Sung Ho Tech Co.,Ltd	KR	38899	88 88, Chaesin2gongdan-gil,Yeongcheon, Gyeongsangbuk-do, Korea	88 88, Chaesin2gongdan-gil,Yeongcheon, Gyeongsangbuk-do, Korea	054-335-0881	054-335-0883	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
117	101294	PLS100				Hebei Chinaust Automotive Plastics	Hebei Chinaust Automotive Plastics	CN	72761	Songlindian	Songlindian	3123971057		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
118	101300	PLS100				A. Kayser Automotive Sys.Polska Sp.	A. Kayser Automotive Sys.Polska Sp.	PL	62080	ul. Skosna 16, Batorowo	ul. Skosna 16, Batorowo	616650300	616650317	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
119	101307	PLS100				Eaton Truck Components Sp. Z o.o	Eaton Truck Components Sp. Z o.o	PL	83110	ul.30-go Stycznia 55	ul.30-go Stycznia 55	585329461		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
120	101326	PLS100				KAYSER AUTOMOTIVE SYSTEMS, S. EN C.	KAYSER AUTOMOTIVE SYSTEMS, S. EN C.	MX	72710	RIO PAPALOAPAN NO 27	RIO PAPALOAPAN NO 27	522222105552	522222105553	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
121	101361	PLS100				INDUSTRIELLE DESMARQUOY	INDUSTRIELLE DESMARQUOY	FR	45120	RUE GUSTAVE NOURRY BATIMENT 814	RUE GUSTAVE NOURRY BATIMENT 814	33238875051	33238875073	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
122	101363	PLS100				LE JOINT FRANCAIS	LE JOINT FRANCAIS	FR	86107	CENTRE ADMINISTRATIF	CENTRE ADMINISTRATIF	549023400	549023434	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
123	101368	PLS100				INERGY AUTOMOTIVE SYSTEMS INDIA	INERGY AUTOMOTIVE SYSTEMS INDIA	IN	632405	Plot no.s-16,17&18,vellore district, Tamilnadu	Plot no.s-16,17&18,vellore district, Tamilnadu	4172241024	4172241025	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
124	101410	PLS100				FREUDENBERG FST GmbH	FREUDENBERG FST GmbH	DE	69469	HOHNERWEG 2-4	HOHNERWEG 2-4	6201800		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
125	101462	PLS100	610-81-77834	오범석		주식회사 비지에프에코스페셜티	BGFecospecialty Co.,Ltd	KR	45010	Ijin-ro, Onsan-eup, Ulju-gunUlsan, Korea	Ijin-ro, Onsan-eup, Ulju-gunUlsan, Korea	052-231-0068	27560354	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
126	101490	PLS100				DEL-Tianjin Hualun Plastic Products ltd	DEL-Tianjin Hualun Plastic Products ltd	CN	300385	Weiwu Road	Weiwu Road	86-22-83962027	86-22-83962027	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
127	101491	PLS100	31430864			Nanogate Slovakia, s.r.o.	Nanogate Slovakia, s.r.o.	SK	95201	Stanicna 502	Stanicna 502	4210377768515		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
128	101505	PLS100	38--05-93160			GRAND RAPIDS LABEL COMPANY	GRAND RAPIDS LABEL COMPANY	US	49505	2351 Oak Industrial Dr NE	2351 Oak Industrial Dr NE	12489464211		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
129	101510	PLS100				ROBERT BOSCH LLC	ROBERT BOSCH LLC	US	483313417	38000 HILLS TECH DRIVE	38000 HILLS TECH DRIVE	12488762155		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
130	101516	PLS100				Tianjin Binhai Zhongguan rubber	Tianjin Binhai Zhongguan rubber	CN	300273	Binhai New AreaZhongtang Industrial Park	Binhai New AreaZhongtang Industrial Park	22-63179509	22-63179507	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
