   	SALES_NO	DIVISION_CODE	COMPANY_CODE	CUSTOMER_CODE	EXPORT_FLAG	DEPARTMENT_CODE	INVOICE_DATE	STATUS	EXPORTER_NAME	EXPORTER_REPRESENTATIVE_NAME	EXPORTER_BIZ_NO	EXPORTER_TEL_NO	EXPORTER_ADDRESS	PRODUCER_NAME	PRODUCER_REPRESENTATIVE_NAME	PRODUCER_BIZ_NO	PRODUCER_TEL_NO	PRODUCER_ADDRESS	INKOTERMS	INVOICE_NO	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	EXPORT_ACCEPT_DATE	TARGET_FTA_CODE	BL_NO	VEHICLE_TYPE	VEHICLE_NAME	DEPARTURE_PORT_CODE	DEPARTURE_PORT_NAME	SHIPPING_DATE	ARRIVAL_CUSTOMER	ARRIVAL_NATION	ARRIVAL_PORT_CODE	ARRIVAL_PORT_NAME	PACKING_MARK	PACKING_COUNT	TOTAL_WEIGHT	COUNT_UNIT	CUSTOMS_CODE	COO_CERTIFY_NO	COO_ISSUE_TYPE	COO_DATE	INTG_INTERFACE_TRANS_ID	VIRTUAL_YN	SHIPMENT_BEFORE	SHIPMENT_AFTER	SHIP_INVOICE_NO	SALES_TYPE	INVOICE_HEADER_ID	DELIVERY_CUSTOMER_CODE	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	DELETE_YN	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_TOT_DECLARE_SEQ	EMP_NO
64	95393334	PLS101	PLS100	1001591	E		20260703	1	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119 / 054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA																									99122	N				E		1001591						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
65	95375688	PLS101	PLS100	1000929	D		20260703	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
66	95375687	PLS101	PLS100	1000929	D		20260703	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
67	95375697	PLS101	PLS100	1000932	D		20260703	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
68	95375698	PLS101	PLS100	1000932	D		20260703	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
69	95375690	PLS101	PLS100	1000929	D		20260703	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
70	95375689	PLS101	PLS100	1000929	D		20260703	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
71	95398603	PLS101	PLS100	1000930	D		20260703	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
72	95398604	PLS101	PLS100	1000930	D		20260703	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
73	95397484	PLS101	PLS100	1000930	D		20260703	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
74	95376521	PLS101	PLS100	1000933	D		20260704	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
75	95375671	PLS101	PLS100	1000420	D		20260704	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
76	95375672	PLS101	PLS100	1000420	D		20260704	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
77	95382636	PLS101	PLS100	1000929	D		20260704	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
78	95375694	PLS101	PLS100	1000929	D		20260704	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
79	95375691	PLS101	PLS100	1000929	D		20260704	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
80	95375693	PLS101	PLS100	1000929	D		20260704	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
81	95375699	PLS101	PLS100	1000932	D		20260704	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
82	95375692	PLS101	PLS100	1000929	D		20260704	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
83	95375700	PLS101	PLS100	1000932	D		20260704	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
84	95378647	PLS101	PLS100	1000932	D		20260704	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
85	95375703	PLS101	PLS100	1000933	D		20260704	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
86	95382650	PLS101	PLS100	1000930	D		20260705	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
87	95378624	PLS101	PLS100	1000420	D		20260705	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
88	95378623	PLS101	PLS100	1000420	D		20260705	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
89	95378652	PLS101	PLS100	1000933	D		20260706	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
90	95376522	PLS101	PLS100	1000933	D		20260706	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
91	95375710	PLS101	PLS100	1001828	D		20260706	1	(주)비엠피(B.M.P)		 	 / 	울산광역시고연공단2길	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1001828						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
92	95375709	PLS101	PLS100	1001828	D		20260706	1	(주)비엠피(B.M.P)		 	 / 	울산광역시고연공단2길	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1001828						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
93	95376508	PLS101	PLS100	1000928	D		20260706	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
94	95375706	PLS101	PLS100	1001232	D		20260706	1	(주)니프코코리아아산공장		 	 / 	아산시아산밸리남로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1001232						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
95	95376510	PLS101	PLS100	1000928	D		20260706	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
96	95376509	PLS101	PLS100	1000928	D		20260706	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
97	95376512	PLS101	PLS100	1000928	D		20260706	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
98	95376511	PLS101	PLS100	1000928	D		20260706	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
99	1000935PLS101202607	PLS101	PLS100	1000935	D		20260706	4	(주)엔피케이		 	 / 	구미옥계2공단로 5길 7	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																								2026-08-12  12:00:01		Y						1000935						N	2026-08-12  11:56:25	MONTHLY_DECISION_PROC	2026-08-12  11:56:25	MONTHLY_DECISION_PROC		
100	95378625	PLS101	PLS100	1000420	D		20260706	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
101	95378626	PLS101	PLS100	1000420	D		20260706	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
102	95375704	PLS101	PLS100	1000935	D		20260706	1	(주)엔피케이		 	 / 	구미옥계2공단로 5길 7	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000935						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
103	95376513	PLS101	PLS100	1000929	D		20260706	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
104	95376519	PLS101	PLS100	1000932	D		20260706	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
105	95376514	PLS101	PLS100	1000929	D		20260706	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
106	95376518	PLS101	PLS100	1000932	D		20260706	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
107	95378638	PLS101	PLS100	1000929	D		20260706	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
108	95376516	PLS101	PLS100	1000929	D		20260706	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
109	95376515	PLS101	PLS100	1000929	D		20260706	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
110	95376517	PLS101	PLS100	1000930	D		20260706	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
111	95378653	PLS101	PLS100	1000933	D		20260707	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
112	95382651	PLS101	PLS100	1000930	D		20260707	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
113	95378629	PLS101	PLS100	1000928	D		20260707	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
114	95378633	PLS101	PLS100	1000928	D		20260707	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
